marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	29917089	R1ZDEAKQ2FIR8X	B009QMZ7SS	80910397	SONY 211566803 SONY Original Earpads Replacement for headset, Compatible with Sony MDR-7506, MDR-V6, MDR-CD900ST. (Packaged 1 pair (2 pieces)	Electronics	5	0	0	N	Y	Good Product.	Been wanting to replace these for ages. Perfect fit. Work well.	2014-09-13
US	10612305	R22SJOK64WXTST	B004XXQI1U	418471284	Sony In-Ear Headphones	Electronics	5	0	0	N	Y	work perfect	I have no dislikes. They are very durable and they work great. They rarely get tangled and they are pretty flexible; two things that I like.	2013-05-06
US	51737679	R2F0QIR7B43BCQ	B00I9ICVZW	666642770	NYNE Multimedia Inc Bass Portable Bluetooth Speaker (White/Grey)	Electronics	2	0	1	N	Y	The bass was fine, but it lacked richness or texture	I didn't find this to be as glorious as others. I brought it to a friend's house to listen to a custom playlist while hanging. I was trying to introduce them to some new music, but this was not the speaker for that job. The bass was fine, but it lacked richness or texture. It's also worth stressing this is a large speaker by the standards of such devices.	2015-08-01
US	13347293	R2K9PIQG5E3KT6	B00RT5KYQ4	356916252	E-More® 1080P HDMI to YPbPr Component Video with R+L Audio Converter	Electronics	5	2	2	N	Y	Five Stars	Works perfectly with my sling box	2015-04-20
US	30804067	R14R85VCYQVZRF	B00A71TW24	661952019	JBuds J6 High Fidelity Ergonomic Earbuds-Style Headphone	Electronics	2	0	1	N	Y	Meh	I thought I was ordering Skull Candy headphones but received these by accident.  They're not much better than the stock ear buds that come with the iPhone, except the buds are a softer. They still wobble out of your ears, so not really worth the money.	2013-07-08
US	24309411	R1KJEY11S039GM	B00JO9XTSI	299490023	Aftershokz AS400 Sportz 3 Open Ear Stereo Headphones, Black	Electronics	1	1	2	N	Y	Cable broke	Cable broke after a few uses.<br />Do not buy it.	2015-08-14
US	13929247	R3SY9B39A0TEAC	B008MB0W7K	988230227	Jumbl BH21 Over the Head Hands Free Truckers Wireless Bluetooth Headset, For Truck Car Drivers, Cell Phones and More	Electronics	4	0	0	N	Y	Good sound quality	Works really well. Good sound quality.	2014-11-21
US	52537667	RS9JXVX26QYVF	B003TJR2HS	690279143	CableJive dockStubz+ 30-pin Charge Converter and Case Adapter for iPhone, iPod, and iPad. Leave Your Case On and get Full Functionality from Chargers, Docks, & Other Accessories. iPhone 4/4S and older	Electronics	5	0	0	N	Y	Great little adapter	This works great with my iPod Touch 2nd generation and iPad 2.  I had several older docks that wouldn't charge either device;  they charge perfectly with this adapter and play without any static. Static was the problem with two other adapters I had purchased.	2012-09-25
US	16880822	R2DJ2KOMNVNJZC	B000KZ709E	375420998	MI-SP200 -- iPod® Compact Folding Stereo Speaker Set	Electronics	2	4	4	N	N	You get what you pay for	These speakers have great sound when pluged into you pc with the usb. However the usb is so short (only about 10 inches long) that you can't place them on your desk if your pc is on the floor like most are. Also I thought the description stated there was an AC adaptor included, NOT! They work well with batteries, but the sound quality diminishes greatly and top volumn decreases. If your headphone jack is in the bottom of your unit, you can't set it in the tray provided. Ok, for the money, but not really functional.	2009-09-16
US	15511634	R14NC1H8WHIEYE	B000UF53HA	182509908	Monster Cable HDMI1000HD4M MC1000HD-4M Ultra-High Speed HDMI Cable	Electronics	4	3	16	N	N	Cable Can Only Perform and Be as Good as the Equipment it's Connected To	"I understand all the opinions of the rocket scientists out there about 1's and 0's and everything. To a degree they are correct. Honestly though, if indeed this were that simple, then why would there be different HDMI cables offered from the same manufacturer? I suppose for the sucker like me! Sorry but no way! Let's start with this: the performance of the cable, materially perceptible performance anyway, will depend almost entirely on the equipment it is connected to. I'm sorry (again), but a cable is not going to make a bad DVD player (bad chipsets, interlacing capability etc.), or a cheap discount flat screen significantly better. The poor performance is inherent in the equipment itself. Also, you are highly unlikely to see any significant difference on a TV smaller than 50\\"". I have a top end DVD player, Sony PS3 (for Blu-Ray), 2 Hi-Def cable/sat boxes with HDMI output (I can't control the quality level here) and the latest Pioneer Kuro 60\\"" screen and let me tell you, the image is popping out of the screen with ever greater clarity and colors. Most importantly, I see less of the 'jittery' stuff (in layman's terms) than I did before, with already good equipment. So the point is, to take advantage of what 'faster' cables have to offer (which is one of the key things this cable offers with the way it is constructed), certain pre-conditions have to exist. Without these, many people probably are wasting their money...but it works for me!"	2008-11-02
US	50695990	R1HX2NVQ7D2FPP	B0002L5R78	871765831	High Speed HDMI Cable (1.5 Feet) With Ethernet - CL3 Certified - Supports 3D and Audio Return Channel, 1-Pack	Electronics	5	0	0	N	Y	No Contest	Who wants to buy HDMI cables at U.S. prices?  If you have a concern about their reliability, buy 2.  They'll still cost you less than 5 bucks (for both).  I buy several at a time because I know I'll need them.  This is my second purchase and each one works as well as the $40 cable I got taken for at a local big box store.	2012-06-17
US	38397620	R1I1IMTJMV7MD4	B001TOD3KU	803714366	Toshiba DVR670/DVR670KU DVD/VHS Recorder with Built in Tuner, Black (2009 Model)	Home Entertainment	5	1	1	N	Y	Best for the price !	This DVD/VCR does everything it is suppose to do ! Previously I purchased a competitors product- a JVC, and was very displeased with the JVC's audio distortion on some off the air channels. As a contrast the Toshiba I bought has both crystal clear audio and picture on all channels. It is definitely worth the money and am considering buying a second unit for another room. Toshbia is the greatest DVD/Vcr combination I have ever owned.	2011-03-14
US	52744663	R2B28UI40M3CKN	B002669XKY	416136402	Samsung WIS09ABGN LinkStick Wireless LAN Adapter (Old Version)	Home Entertainment	1	1	1	N	Y	buy a cheaper roku player	Have used it for 1.5 years, and for most of that time, it worked OK - the wifi connection was OK, but for some reason, it would disconnect about once per week.  Other devices (laptops and tablets) on my wifi did NOT disconnect.  For the last few weeks, it's been unusable - disconnects constantly, and doesn't even remember my longish password so that I have to use the remote to type this is almost every day.<br /><br />Why did I ever buy this product rather than using a reliable roku player?  And, rokus (even the high-end roku models) are cheaper !  I'd strongly suggest that you save yourself problems and not buy this product.	2012-08-27
US	14704394	R1G6OU7AHRUDH7	B00723QKVQ	599641152	Samsung 1080p LED HDTV	Home Entertainment	5	5	6	N	N	Simply Amazing For The Price...	"Let me start out by saying that I'm a bit of a TV snob. I have the latest/greatest Panasonic plasma (the VT60) in my den. This is my bedroom TV and it replaced an older 720p Toshiba. I'm amazed at the difference. While it can't possibly equal the black levels of the VT60 or its color depth or nuance it's damn good. Razor sharp images, great white levels, excellent flesh tones and good viewing angles (long a pet peeve of mine with LCD/LED's). I want to make particular note of the built-in speakers. Way better than the outgoing Toshiba and much better than the speakers on the VT60. As we all know, sound quality is one area in which flat panels have compromised. Sometimes to the point that the consumer is almost forced to go to an external speaker solution (as I did with the VT60). Not so here. The sound quality is actually well above average and has a resonable amount of bass for such a small system. Is it audiophile quality? Heck no! But it's great for everyday viewing/listening and can even do justice to music with wide dynamic range. While most flat panels give their speakers 2 or 4 watt amplifiers, this has two 10 watt amplifiers built in. This makes a huge difference at moderate (to louder) levels and keeps things sounding clean and non-distorted. For a TV costing well under $500 this unit is incredible. If you want bells and whistles or a smart TV you're going to want to looks elsewhere. If you want a TV that serves as a monitor for your cable/fios feed then this is your answer.<br /><br />BTW for those of you concerned about the \\""outsourced panel\\"" issue let me say that I have the HS03 version (made by Sharp I'm told). It really is superb so have no worries. ;-)"	2013-10-03
US	13802333	R1VPBLDL7T4SAX	B006U1YUZE	192359474	Sony BDP-S590 3D Blu-ray Disc Player with Wi-Fi	Home Entertainment	5	0	0	N	Y	Great value for a quality player	I was somewhat dubious about the wifi quality, but this unit hooked up to my home network easily, and the quality of the picture and ease of connection are excellent.  My first unit did not work properly, but Amazon had me a replacement the next day, and no problems now!  The construction does seem a little flimsy, but the price point is great, so I have no problems.  I would have given it 4 1/2 stars, but considering value and bang for the buck, will make it 5	2013-03-12
US	25993209	R2IX68G9T97I2Z	B00BJSC9JM	1868657	safeTV HD20 - Filter Profanity From TV Shows, DVDs and More.	Home Entertainment	1	0	0	N	Y	Bad Product	The SafeTV box useless because I have tried to hook it the to my cable box, computer, and sony ps3, and it would not cut out the swear words for any device that we have tried. When we contact them to send the product back they said we have to contact tech support.  If anyone wants to buy this, we will give it to them for half price.	2014-04-06
US	4682538	R15KFY0W2HMX57	B00DR0PDNE	343185803	Google Chromecast HDMI Streaming Media Player	Home Entertainment	1	0	0	N	Y	a complete TRASH	Piece a s***. Don't works in windows 8 and the solution planted by google doesn't works eather. I throw away to the garbage. Thieves	2014-02-02
US	28818792	R3QNS1POYS2U2R	B007RE70YQ	242131797	Victoria 2 Gold	Home Entertainment	1	3	9	N	Y	Problems	I am experiencing problems with Victoria 2 Gold. I cannot figure out how to install the House Divided expansion and i cannot register my game with paradox games. I hope that i will be able to figure this out. I will post updates to my problems with this purchase	2012-11-21
US	3904730	R6ID72QXX5VC6	B00C5B1844	929550373	VIZIO M321i-A2 32-Inch 1080p Smart LED HDTV	Home Entertainment	4	1	3	N	Y	Good quality telivision for the money	I purchased this television for my living room, and it is great. Picture quality is good, and it has a USB port so I can watch movies from my flash drive. It also has a many apps on it, which are awesome. I mainly use the Youtube App. This TV is great for the money.<br /><br />It could be a bit bigger.	2013-07-18
US	37947845	R3F87ILA5RGV62	B000XOKZ8U	653674528	Optoma HD65 720p DLP Home Theater Projector (2008 Model)	Home Entertainment	5	0	0	N	Y	optoma review	"Nice big picture is cool. I am new to the plus 80\\"" screen world so its pretty neat. Not alot of options like the other more expensive ones( picture shift, zoom etc.) but it does pretty good with hd. The picture is not as good as my plazma. If they were cheaper when I bought my plazma I would have went this route. Very happy with it. Bulbs are not to expensive on Amazon of course."	2010-01-09
US	51541263	R3LZ340TB0B0T6	B00IPL483G	665853977	Dazzling Toys Hearts/animal Print Slap Bracelets – Pack of 50- Mega Pack!	Toys	2	0	1	N	Y	cheap product, the inner metal is actually a measuring ...	cheap product, the inner metal is actually a measuring tape cut into pieces. the flimsy plastic comes off in 4-5 wears.	2015-05-26
US	16744538	R13H23B502HFVV	B00ECV4S42	810930375	Transformers Age of Extinction Construct-Bots Dinobot Warriors Lockdown and Hangnail Dino Buildable Action Figures	Toys	5	1	1	N	N	HUGE LOOKS REAL LIKE IN MOVIE	Wow! Is this guy great or what!? Color is a fiery orange and a dark steel. His dino partner is literally 9 inches tall!<br />The guy himself is huge but that is good so he is the same size as dino warriors optimus like in the movie. His assembly is fairly easy<br />But on the other hand his dino warrior is harder to build. The smaller gun is perfect but the bigger is heavy.<br />On the positive side his transformation is the same as the other dino warriors. VERY GOOD PURCHASE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!<br />P.S. I'm eleven	2014-10-16
US	15713214	R2DTW95U96VRR9	B007U7M0WM	207027318	LeapFrog LeapPad2 Recharger Pack (Works with all LeapPad2 Tablets)	Toys	4	0	0	N	N	perfect	Item as described! Fast shipping!	2015-03-10
US	2502902	R3NW64AJG0XM1Y	B000YWKSME	640386794	Toymarketing International Children's Croquet Set	Toys	4	4	4	N	Y	Nice set for the money.	Nice size set for children.  The balls are weighted and sturdy though not wooden.  Mallets are fine.  The hoops, however, were plastic and hard to insert in the ground.  Prefer the metal ones of yesteryear.  My grandson liked it, however, and with some practice his game should improve.	2014-08-22
US	24438131	R1H6MTFLSQDRHS	B00F4WMAI4	431857305	Syma S107/S107G  R/C Helicopter with Gyro	Toys	5	0	0	N	Y	My grandson and his dad are having so much fun with this	My grandson and his dad are having so much fun with this. It arrived on time for his birthday and couldn't wait to tell me all about it. Lil guy turned 5 and can play with it by himself	2015-03-14
US	29550930	R1PCLO4M38O09L	B002T1HFU6	762341577	Barbie Fashionistas Artsy Doll	Toys	5	2	2	N	Y	Grandmother's relief	My Granddaughter had asked for this from Santa in her list . I was having a great deal of difficulty getting it . I have no idea about the toy but I can tell you the look on her face was worth the effort, Thank you Amazon .com for having it. It was not available anywhere here in Mialmi area . I am told by her mother that she is enjoying it so I would say it was what she wanted.	2010-01-09
US	12341101	R2L0P95ZVK8UFP	B00EPFBWWQ	906908536	Mighty Megasaur Light and Sound Battery Operated Tyrannosaurus rex	Toys	3	2	3	N	N	Not great, not horrible..	This only costs $20 at Walmart.. It's a decent toy for 20 bucks, but the tail on ours doesn't stay on anymore and dangles by a cord. My son still plays with it. It walks, and roars while rolling his head around.	2013-12-05
US	35207961	R3NZROBK11GE86	B00005BUT8	28923706	Rescue Heroes: Aquatic Rescue Command Center	Toys	1	2	4	N	N	Chip	This item calls for a chip, which is the main item, you have to have, to operate it. My son-in-law put this toy altogether, and you need this chip to be able to communicate, and have this toy functonal.  I found out my niece bought the same Command Center from Toysrus and ended up taking it back, because they couldn't tell her anything about a chip.  Please respond, I do appreciate an answer to my dilema. <BR>Thank You,<BR>Claudia Combs	2003-01-08
US	17057422	R3P6PLLZWXPXV7	B000HL3OWI	496883849	White Gangster Hat	Toys	3	0	0	N	Y	hat's hat''s & more hat's	can't really complain considering the cost.it's all right. service was good	2014-07-30
US	10121691	R2S7ONA6FDKLMI	B00LFL5620	525400074	Disney Frozen Figure Play Set	Toys	1	1	1	N	Y	One Star	Box was open and figures in disarray.  Very dissatisfied.	2015-08-15
US	11609470	R2WDO760IUU801	B0015DZUEC	270467565	Dinosuar Island Playset: 16 Piece Toy with Dinos, Plants, Trees, and Island	Toys	5	0	0	N	N	Dinosaur Island Playset	I used these for cake toppers for my son's 5th birthday cake.  It was absolutely adorable!  It comes with a plastic volcano and playmat.  When we were finished with his birthday, he was able to play with this as well.  Very cute.	2008-10-24
US	52101390	R24M9OGWGNWCE2	B001FPQ21U	33111646	Connect 4 Spongebob Edition	Toys	4	1	1	N	Y	Connect 4	Love it! Just as I remembered, kids have fun playing this game, especially with the Spongebob theme	2009-09-12
US	52157441	R1K3IQORVKZSZU	B00E7BJLWQ	832829311	Skylanders Balloon Party Kit 19 Pce.	Toys	5	0	0	N	Y	Skylander Balloon's	These were a great addition to our grandson's Birthday Party. We took them to a party store to have them inflated and made into two large table centerpiece's. Very festive. It's very difficult to find Skylander party stuff so I was very happy when I found these on line. They cost was reasonable and they arrived in plenty of time. Our grandson loved them.	2013-12-31
US	49457893	R3BHLSHXCUC99	B000T8DZEG	367617087	Bathtub Pals - Mermaid Family	Toys	5	1	1	N	Y	My toddler loves these!	This is one of my daughter's favorite bath toys.  They feel more sturdy than your standard bath toys and the mermaids are super cute.  The only down part is sometimes it is hard to get the water out of the main mermaid (my daughter can't yet do it by herself), but its only a minor annoyance.  My baby girl has to have these to play with every bath time now.	2013-10-14
US	44264072	R2A2VDUETJT44S	B000088UPU	711497895	Melissa & Doug Under The Sea - 100 Piece Floor Puzzle	Toys	5	0	0	N	Y	wonderful puzzle!	We got this 100 piece puzzle for our 3 & 5 year olds. It is a huge hit! The pieces are a great size and there are lots if different undersea creatures to see. It comes with a sheet that has all the different animals and their names. My 3 year old has done the puzzle so many times that she only needs help with a few pieces! Great puzzle!	2014-02-01
US	14498286	RR0YUWZEIB5AQ	B00KOHIAQ0	765542554	Teenage Mutant Ninja Turtles Classic Collection Original Movie Raphael Action Figure	Toys	3	3	4	N	Y	Just not the same as the old ones	When I purchased the set I thought they were the actual original toys I had as a kid. Although they look the same, not all the joints work, even though they are suppose to, due to poor craftsmanship. They are not as sturdy as the originals either. I would still take these over the cheesy new nickelodeon cartoon series ones at Walmart.	2015-03-04
US	3255235	R3QIEP1O3AUN1B	B0043NQAZY	33739174	Mommy & me Doll STROLLER with FREE carriage bag #9377B-T	Toys	5	0	0	N	N	My daughters Favorite!	The stroller is very easy for my 3 year old daughter to control.<br /><br />She's average height for a 3 year old & it's great. I LOVE that the handle is adjustable, so that when she grows a little it can still be suitable for her longer than just for a few month!<br /><br />Great buy, we are really happy with it!	2015-06-17
US	45543605	R34O40RTZAK27O	B00IVP13DY	29063448	Barbie Loves Girl Scouts Doll	Toys	4	0	0	N	Y	it is okay	This is a nice doll for a good cause but has a lot of small pieces that get lost as soon as the box is open.	2014-12-30
US	27327574	R17YJ8I080OV0L	B000VXBSNO	566071596	Little Tikes Discover Sounds Hammer	Toys	5	1	1	N	Y	fun!	simple, fun toy for a little boy who likes to bang things with a hammer.  Silly noises, but not too crazy and not loud, like some toys can be.  Good choice for a little guy.	2011-03-16
US	12049597	R2AOVR63AA8URU	B0073Y2PZY	808560244	Nickelodeon NSI Gak Yakkity Yellow	Toys	1	0	0	N	Y	DISGUSTING! Do NOT waste your money!	OK, I have a 7 year old boy and have purchased every kind of silly putty, noise putty, alien slime, GAK, barrel-o-slime made. This GAK is BY FAR the worst waste of money. First, you cut open the insanely thick plastic package and instead of nice stuff that comes out easily, it's super thick, solid, and you have to scoop it out. My son used a spoon and put all the formed balls in bowl. Then there was no way it would form back together. And it left a disgusting slimy sticky residue on our hands!!! I bought the yellow, and it really looks like a bowl of scrambled eggs. And it attracts hair and dirt like a magnet. I'm assuming that's because of the insane stickiness of this waste of money. Never again...	2013-01-06
US	52930666	R1WDHXM228ZD2O	B000FGEZ1E	910565381	Pet Tornado	Toys	3	12	14	N	Y	too short to be fun or a good illustration	The toy is an acrylic glass cylinder with water and bubbles inside. If you make the water rotate, the bubbles will first distribute over the entire cylinder, them go up and concentrate along the cylinder axis (the tornado), before entirely concentrating at the top. The phase in which that tornado-like formation in the middle happens is very short, perhaps two or three seconds; you have to be looking for it to see it. It is to short to tell your children `here look at this, it looks like a tornado':<br />before the children look, the effect is already gone. Children can still have some fun with it, as they can have with anything that moves, but as educational toy it is disappointing.	2012-09-24
US	29729520	R2UAD57V4G6J1U	B004UUIDJG	967289701	Toddler/child Sesame Street Frilly Cookie Monster Costume	Toys	5	0	0	N	Y	Five Stars	Looked great on my daughter for her birthday party.	2015-06-17
US	19080916	R3IWDOG1E3RXBL	B00DF7PW3U	865584495	"Mezco Toys Breaking Bad: Green Haz-Mat Suit Walter 6"" Figure, White"	Toys	5	2	2	N	Y	Good detail and packaging	Facial detailing is fairly accurate but leaves something to be desired. The paint job is good. The bubble is firmly attached to the card and the card itself is in great shape with no obvious bends or creases. The figure's quality appearance alone seems to be worth the twenty seven dollars I spent. I am very happy with the item and its packaging. This would make a great gift to any Breaking Bad fans you know.	2014-03-18
US	38339465	RHZ2296G02Y3M	B00IFWSMO6	705836706	Electronic Catch Phrase Decades	Toys	5	0	0	N	Y	Had fun at Christmas playing it	Very fast shipping.  Had fun at Christmas playing it.	2015-01-10
US	52500300	RXVKN3YCZYWY7	B004EC1UOA	308178603	Roll Up Piano - LED Digital Display 37 Keys Roll-Up Electronic Piano Keyboard	Toys	1	2	2	N	N	ordered something else and got this	"Ordered a cometely different item that WAS supposed to have the adapter and got this instead. Amazon customer service made good on the problem. Even so, after receiving this, the instructinos are laughable and indeed don't have specs for purchasing a seperate adapter.  Radio Shack or similar doesn't carry specific adapters anymore and you have to invest in a pricey 'universal one'.<br /><br />--- Haven't tried it yet, but no AC ADAPTER is included. Just the 'JACK' which indicates \\""DC6V\\"". AC adapter needs to be purchased separately and adds to overall cost. Instructions state 4-AA batteries are reqd. Listed features on outside of box state 3-AAA are reqd. The winner? Curtain#1, which is 4-AA batteries.  I honestly don't imagine this is a `mobile' item for us, (wouldn't want to show up the pianist at our favorite restaurant), so a power cord for home use might serve best.<br />--- Instruction booklet need major overhaul and is not written in well English very good. It also says the battery compartment has a screw, but it does not.  So if you're worried about small children, know that the compartment does NOT have hardware. (funny how it warns not to use sharp objects on the keys as it could cause `..fatal..' damage, but I'm quite sure it means permanent product failure and not risk to human life.)<br />--- Does using something with only 37 keys, ruin someone from ultimately learning properly on a standard piano, or is it a good start  ?.?."	2013-05-24
US	46728815	R2NCER0W0YC1DW	B004T0ALFQ	94305189	Ninjago Masters of Spinjitzu Lego Watch 9003110 32 Pcs	Toys	5	0	0	N	N	great	I got this for my 5 yr old son and he wears it everyday to school and loves telling the time now!!!<br />really nice watch and the colors are really vibrant !!	2014-10-27
US	39359611	R1KUGNNR5UJ8TX	B000VML5GA	123889784	"Care Bears 8"" Grumpy Bear Plush Doll"	Toys	5	0	0	N	Y	Grumpy Care Bear	This was cute and my granddaughter loved it!  I know it was only 8&#34; but it was smaller than I expected.  But it worked out ok.	2013-01-04
US	13923999	R16EDA2MVI3A5J	B000BB569S	703443442	Lil' Kingdom Palace	Toys	4	1	2	N	N	great toy...be wary of online prices	my daughter received this castle for christmas this year and just loves it.  it's a great toy for role-playing and imaginative play.  one warning though..as i was searching for accessories online, i naturally checked amazon first.  however, i was astounded to see the price of the castle set.  my mother payed $27 for this toy at toys'r us and only $7 for the maid marion accessory.  it was not on sale nor any promo for the holiday.  shop around, you don't need to spend over sixty dollars for this set!	2007-12-31
US	17808071	RV72ZYT2Y8NH7	B00GA678GM	961153677	Power Rangers Super Megaforce - Power Rangers Megaforce Legendary Ranger Key Pack, Red/Blue/Black	Toys	4	0	0	N	Y	Met expectations	My son LOVES these. One of the eyes sticks a little, so not the greatest quality, but what do you expect for a toy?	2014-11-21
US	47499528	R1DT1PY7OAX88C	B00B5E2PW6	98559387	D&Y Cute ! Pokemon Togepi 20cm Soft Plush Stuffed Doll Toy #175 Cute Gift Fast Shipping Ship Worldwide From Hengheng Shop	Toys	4	0	0	N	Y	some problems as described but overall good	i bought it as a Christmas gift for my best friend. the feel is really nice. it got here at a decent time and my friend loves it. it does have some of those holes around its neck but if it bothers you, you can sew it up.  but it actually looks like its supposed to be there and the holes dont go  straight into the stuffing. when you poke your finger in there you feel a satin type material instead of stuffing. it dosent affect the product and it dosent make it any less awesome. my friend loved it very much and you arent gonna find a price like this anywhere else. i defiantly recommend it	2015-04-25
US	42632543	R1ZVRLPFU109H3	B005NDCGQ0	477032430	Monster High Rubber Bracelets	Toys	5	0	0	N	Y	Product recommendation	excellent product easy to handle recommend as it is very good and the person is also very responsible and kind thank you very much	2014-05-05
US	45639236	R1S21FCGO5MOUK	B00J9JL32W	611908728	Ares AZSP0970SF Ares Gamma 370 / 370 Pro 9x7 Slow Flyer Propeller	Toys	4	0	0	N	Y	otherwise every gnarly landing results in breaking this bad boy.	get your flight skills down, otherwise every gnarly landing results in breaking this bad boy.	2015-06-03
US	36850851	R3K5HNF1ZWP1B	B0046HLTIA	966659192	T.S. Shure Daisy Girls Dollhouse & Dress-ups Set	Toys	5	0	0	Y	N	Love Daisy Girls Sets!	We love Daisy Girls play sets. My niece already has the mermaid set, so she was beyond excited to see this huge set at my house. She came over with a friend and they played practically the whole day with the dolls and dollhouse. Daisy Girl doll sets are real wood sturdy, colorful and very nicely made. This big set has four dolls, two pets for the dolls and A LOT of clothes, over 130 clothing pieces actually, that are magnetic and stick on very well onto the dolls. SO much faster, easier and less frustrating than changing Barbie clothes!  With so many pieces, there are tons and tons of clothing  combinations...and I think my niece and her friend may have tried every one of them....and everything is in a really cute house to play with the dolls in. It is a very nice, well made set at a good price. I have paid way more for flimsy plastic dollhouse junk. I would say for the three to six, maybe seven age range, you can't go wrong with this Daisy Girls set. I plan on buying a couple of their sets very soon.<br /><br />I would say three to six, maybe seven, is a good age range for Daisy Girls.	2014-09-27
US	3136721	R1U4HWLN4EEQ2J	B00GSPFCYU	679861967	LEGO Movie 70803 Cloud Cuckoo Palace	Toys	5	0	0	N	Y	we love legos!	Came packaged very well no broken pieces nor a damaged box.	2014-12-19
US	42000009	R3AGNXFGCVXQ8G	B00186IW1E	589222530	Tek Nek Police Role Play Set	Toys	5	1	1	N	Y	Awesome	Good price for a great, fun product. My five year old usually breaks things within minutes of opening them, but this has already lasted a month	2014-01-13
US	26906723	R2DFJLU6A3Q3LY	B00AITWTG6	441343558	VTech Switch & Go Dinos - Quiver The Stygimoloch Dinosaur	Toys	5	0	0	N	Y	Great Christmas!	My sons loves the VTech Switch & Go Dinos.  They now have a collection and they can't get enough of them!  They are made very well and easy to transform.	2014-01-03
US	13346116	R1HEQJ6FW48ZG8	B008H5J5T2	362585417	"Miyoni Boxer Small 8"" by Aurora"	Toys	5	2	2	N	Y	... as a little surprise for a friend and she loved it! She'd been having a rough time and ...	Bought this item as a little surprise for a friend and she loved it!  She'd been having a rough time and she was tickled pink with this cute little boxer.  She said it really brightened her up and it made her smile every time she looked at it.	2014-08-03
US	15559442	R3SIJPDR2I6711	B00008X343	962594790	Spinmaster Aquadoodle Draw N' Doodle Mat Asst.	Toys	4	1	3	N	N	Child loves AquaDoodle.	This was a present for a young (2-1/2 years old) relative.  He likes to draw and I received a strong thank you from the parents for both his enjoyment of the product and the easy clean-up of the AquaDoodle.	2007-01-16
US	32641370	R2BW5MIVSSKT8H	B007EA4UBY	783259032	Melissa & Doug Suspend Family Game (31 pcs)	Toys	5	0	0	N	Y	Fun and simple	This game is different every time you play it, which makes it really fun. It's kind of like Jenga, but you are adding instead of removing pieces. There are different variations on the game to keep it fresh. We've played with adults and children and always have a good time.	2014-01-22
US	14066038	R2AOCUCG53IB7Z	B000BTEC8Q	953245127	UNO Spin	Toys	5	2	2	N	N	We love it	Great for family fun...It is educational for my daughter (3); But to me, all games don't have to teach.  Some things are JUST FUN.  This is one.  We play at least once a week.	2007-08-03
US	33661542	R1QVXKX9TVXKIK	B000FKCYAO	957147014	Doll Stroller	Toys	5	1	2	N	Y	Krista	My 2yr old got this for her birthday and she looooves it. She outgrew her walker ages ago, but was still using it to push stuff around. After doing some research, I thought this might be a good replacement. The product says 4+, but I think is totally fine for 2+ & my petite little one can reach the handles with no problem. The stroller seems to be very durable so far and turns on a dime. It really is like a mini version of a real stroller. My only minor complaint is that the fabric on the bottom basket sometimes rubs against the back wheels.	2012-11-03
US	50141130	R2UYX5TE87DEXU	B00L5PHXYA	505560323	Accoutrements Deluxe Finger Monsters Boxed Set	Toys	5	0	0	N	Y	Perfect.	Well made & true to description	2015-07-15
US	49534872	RL6RBUPFCIKHX	B000H8J60K	490592749	Power Ranger Tricera Shield	Toys	1	0	0	N	Y	cheap toy	This toy is made of cheap thin plastic and the string to affix it to your child's arm broke the same day we got it.  If you could buy this toy in a dollar store, it would be fine.  That is about all it is worth.  Don't waste your money	2007-01-19
US	33559162	R2Z5ONG817REI9	B00M2GZPDC	79797043	Walkera Camera mount G-3D Brushless Gimbal designed for iLook plus GoPro Hero 3 plus X350 pro X800 FPV	Toys	1	0	3	N	Y	I need a quick solution as work and live photography ...	I need a quick solution as work and live photography and video. I can not wait that long. Pay top dollar for this article and does not serve me for my work.<br /><br />See Gimbal defective YouTube - Gimbal defective: http://youtu.be/yzcxfq8JGWI	2015-02-25
US	18775889	R3OVA6MLYZ797S	B0015466LM	628805706	Green Toys Cookware and Dining Set	Toys	5	0	0	N	Y	Great play set for gammy's little helper	Our 9 month old grandson loves these.  We removed the forks and knives until he is older, but he loves playing with the skillet & pot especially.  Great play set for gammy's little helper.	2014-12-09
US	44046492	R1AT20A61K1RFC	B0051P2CWI	575342785	Iwako Kokeshi Doll Japanese Eraser 1 Supplied	Toys	5	0	0	N	Y	Five Stars	So super cute you'll want to put them on a shelf and never ever use them as erasers.	2015-08-28
US	37276528	R2I4RAMZMZLMA1	B004C5KUGS	810359379	150+ Army Military Play Set Soldiers Missiles Tanks Blockade Walls! by MILITARY FORCE	Toys	1	3	6	N	Y	An Army Defeated!  ....Large Quantity, very little quality.	"I purchased this set for my son thinking it would be the same plastic army men as I had in my youth. Nope!<br />  Although 150+ pieces are certainly a lot, the quality is so bad that I was almost embarrassed to give it as a gift. Some army guys arrived already broken, and of the ones still in one piece, most were difficult to stand up-right due to the poor molding of the plastic. These play soldiers also appeared smaller and thinner than the traditional ones of yesterday and after very little play, heads and hands seemed to fall of easily.  In fact, this whole item has a type of \\""disposable\\"" quality to them.<br />ALSO: tan bridges shown in product pic were NOT included with this set.<br /><br />If you're looking for a large number of army guys at a very cheap price, this set if for you... but if you want the real thing, keep looking.<br /><br />Pro:  Cheap price, large amount of play soldiers<br />Con: very cheap quality. easily broken.<br /><br />Overall: very disappointing."	2014-02-20
